CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
699094452126144,548974510126144,2019,72,49,196,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094456126144,548974510126144,2019,72,49,196,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094450126144,548974510126144,2019,72,49,196,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094454126144,548974510126144,2019,72,49,196,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094451126144,548974510126144,2019,72,49,196,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094477126144,548974511126144,2019,72,49,198,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094471126144,548974511126144,2019,72,49,198,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094475126144,548974511126144,2019,72,49,198,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094474126144,548974511126144,2019,72,49,198,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094473126144,548974511126144,2019,72,49,198,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094478126144,548974511126144,2019,72,49,198,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094472126144,548974511126144,2019,72,49,198,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094476126144,548974511126144,2019,72,49,198,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096307126144,548974649126144,2019,72,49,201,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096301126144,548974649126144,2019,72,49,201,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096305126144,548974649126144,2019,72,49,201,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096304126144,548974649126144,2019,72,49,201,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096308126144,548974649126144,2019,72,49,201,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096302126144,548974649126144,2019,72,49,201,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096306126144,548974649126144,2019,72,49,201,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096303126144,548974649126144,2019,72,49,201,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093913126144,548974468126144,2019,72,49,202,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093907126144,548974468126144,2019,72,49,202,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093911126144,548974468126144,2019,72,49,202,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093910126144,548974468126144,2019,72,49,202,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093914126144,548974468126144,2019,72,49,202,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093908126144,548974468126144,2019,72,49,202,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093912126144,548974468126144,2019,72,49,202,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093909126144,548974468126144,2019,72,49,202,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096091126144,548974633126144,2019,72,49,203,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096085126144,548974633126144,2019,72,49,203,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096089126144,548974633126144,2019,72,49,203,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096088126144,548974633126144,2019,72,49,203,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096092126144,548974633126144,2019,72,49,203,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096086126144,548974633126144,2019,72,49,203,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096090126144,548974633126144,2019,72,49,203,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096087126144,548974633126144,2019,72,49,203,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096241126144,548974646126144,2019,72,49,204,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096235126144,548974646126144,2019,72,49,204,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096239126144,548974646126144,2019,72,49,204,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096238126144,548974646126144,2019,72,49,204,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096242126144,548974646126144,2019,72,49,204,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096236126144,548974646126144,2019,72,49,204,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096240126144,548974646126144,2019,72,49,204,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096237126144,548974646126144,2019,72,49,204,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093881126144,548974465126144,2019,72,49,205,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093875126144,548974465126144,2019,72,49,205,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093878126144,548974465126144,2019,72,49,205,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093882126144,548974465126144,2019,72,49,205,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093876126144,548974465126144,2019,72,49,205,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093880126144,548974465126144,2019,72,49,205,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093877126144,548974465126144,2019,72,49,205,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096179126144,548974637126144,2019,72,49,206,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096173126144,548974637126144,2019,72,49,206,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096177126144,548974637126144,2019,72,49,206,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096176126144,548974637126144,2019,72,49,206,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096180126144,548974637126144,2019,72,49,206,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096174126144,548974637126144,2019,72,49,206,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096178126144,548974637126144,2019,72,49,206,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096175126144,548974637126144,2019,72,49,206,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095968126144,548974622126144,2019,72,49,207,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095962126144,548974622126144,2019,72,49,207,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095966126144,548974622126144,2019,72,49,207,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095965126144,548974622126144,2019,72,49,207,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095969126144,548974622126144,2019,72,49,207,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095963126144,548974622126144,2019,72,49,207,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095967126144,548974622126144,2019,72,49,207,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095964126144,548974622126144,2019,72,49,207,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699055055126144,548974672126144,2019,72,49,208,45,4,2,,2,,,,2019-09-12 07:36:29,,3,,,,,,,1
699055049126144,548974672126144,2019,72,49,208,90,1,2,,1,0.0,0.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055053126144,548974672126144,2019,72,49,208,135,3,2,,1,0.0,0.3,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055051126144,548974672126144,2019,72,49,208,180,2,2,,1,0.0,0.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055056126144,548974672126144,2019,72,49,208,225,4,2,,2,,,,2019-09-12 07:36:29,,3,,,,,,,1
699055050126144,548974672126144,2019,72,49,208,270,1,2,,1,0.0,0.2,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055054126144,548974672126144,2019,72,49,208,315,3,2,,1,0.0,1.8,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055052126144,548974672126144,2019,72,49,208,360,2,2,,1,0.0,0.1,,2019-09-12 07:36:29,,3,1,,1,,,,1
699096047126144,548974631126144,2019,72,49,209,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096041126144,548974631126144,2019,72,49,209,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096045126144,548974631126144,2019,72,49,209,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096044126144,548974631126144,2019,72,49,209,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096048126144,548974631126144,2019,72,49,209,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096042126144,548974631126144,2019,72,49,209,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096046126144,548974631126144,2019,72,49,209,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096043126144,548974631126144,2019,72,49,209,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093935126144,548974469126144,2019,72,49,214,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093929126144,548974469126144,2019,72,49,214,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093933126144,548974469126144,2019,72,49,214,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093932126144,548974469126144,2019,72,49,214,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093936126144,548974469126144,2019,72,49,214,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093930126144,548974469126144,2019,72,49,214,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093934126144,548974469126144,2019,72,49,214,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699093931126144,548974469126144,2019,72,49,214,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094200126144,548974490126144,2019,72,49,215,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094194126144,548974490126144,2019,72,49,215,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094198126144,548974490126144,2019,72,49,215,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094197126144,548974490126144,2019,72,49,215,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094201126144,548974490126144,2019,72,49,215,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094195126144,548974490126144,2019,72,49,215,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094199126144,548974490126144,2019,72,49,215,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699094196126144,548974490126144,2019,72,49,215,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699054729126144,548974531126144,2019,72,49,216,45,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054723126144,548974531126144,2019,72,49,216,90,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054727126144,548974531126144,2019,72,49,216,135,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054725126144,548974531126144,2019,72,49,216,180,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054730126144,548974531126144,2019,72,49,216,225,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054724126144,548974531126144,2019,72,49,216,270,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054728126144,548974531126144,2019,72,49,216,315,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699054726126144,548974531126144,2019,72,49,216,360,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699095573126144,548974594126144,2019,72,49,217,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095567126144,548974594126144,2019,72,49,217,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095571126144,548974594126144,2019,72,49,217,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095570126144,548974594126144,2019,72,49,217,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095574126144,548974594126144,2019,72,49,217,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095568126144,548974594126144,2019,72,49,217,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699054312126144,548974487126144,2019,72,49,219,135,3,2,,1,0.0,0.5,,2019-09-12 07:36:28,,3,1,,1,,,,1
699093879126144,548974465126144,2019,72,49,205,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095572126144,548974594126144,2019,72,49,217,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699095569126144,548974594126144,2019,72,49,217,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699054314126144,548974487126144,2019,72,49,219,45,4,2,,2,,,,2019-09-12 07:36:28,,3,,,,,,,1
699054308126144,548974487126144,2019,72,49,219,90,1,2,,2,,,,2019-09-12 07:36:28,,3,,,,,,,1
699054310126144,548974487126144,2019,72,49,219,180,2,2,,1,0.0,0.0,,2019-09-12 07:36:28,,3,1,,1,,,,1
699054315126144,548974487126144,2019,72,49,219,225,4,2,,1,0.0,2.0,,2019-09-12 07:36:28,,3,1,,1,,,,1
699054309126144,548974487126144,2019,72,49,219,270,1,2,,1,0.0,0.5,,2019-09-12 07:36:28,,3,1,,1,,,,1
699054313126144,548974487126144,2019,72,49,219,315,3,2,,1,0.0,0.5,,2019-09-12 07:36:28,,3,1,,1,,,,1
699054311126144,548974487126144,2019,72,49,219,360,2,2,,1,0.0,0.0,,2019-09-12 07:36:28,,3,1,,1,,,,1
699056503126144,548974803126144,2019,72,147,2,45,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056497126144,548974803126144,2019,72,147,2,90,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056501126144,548974803126144,2019,72,147,2,135,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056499126144,548974803126144,2019,72,147,2,180,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056504126144,548974803126144,2019,72,147,2,225,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056498126144,548974803126144,2019,72,147,2,270,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056502126144,548974803126144,2019,72,147,2,315,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056500126144,548974803126144,2019,72,147,2,360,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699055570126144,548974685126144,2019,72,147,5,45,4,2,,1,0.0,3.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055564126144,548974685126144,2019,72,147,5,90,1,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055568126144,548974685126144,2019,72,147,5,135,3,2,,1,0.0,2.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055566126144,548974685126144,2019,72,147,5,180,2,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055571126144,548974685126144,2019,72,147,5,225,4,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055565126144,548974685126144,2019,72,147,5,270,1,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055569126144,548974685126144,2019,72,147,5,315,3,2,,1,0.0,1.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055567126144,548974685126144,2019,72,147,5,360,2,2,,1,0.1,3.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699057750126144,548974860126144,2019,72,147,8,45,4,2,,1,0.1,1.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057744126144,548974860126144,2019,72,147,8,90,1,2,,1,0.0,0.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057748126144,548974860126144,2019,72,147,8,135,3,2,,1,0.0,0.3,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057746126144,548974860126144,2019,72,147,8,180,2,2,,1,0.1,1.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057751126144,548974860126144,2019,72,147,8,225,4,2,,1,0.0,0.2,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057745126144,548974860126144,2019,72,147,8,270,1,2,,1,0.1,0.4,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057749126144,548974860126144,2019,72,147,8,315,3,2,,1,0.0,0.4,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057747126144,548974860126144,2019,72,147,8,360,2,2,,1,0.0,0.2,,2019-09-12 07:36:30,,3,1,,1,,,,1
699097291126144,548974790126144,2019,72,147,11,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097285126144,548974790126144,2019,72,147,11,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097289126144,548974790126144,2019,72,147,11,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097288126144,548974790126144,2019,72,147,11,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097292126144,548974790126144,2019,72,147,11,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097286126144,548974790126144,2019,72,147,11,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097290126144,548974790126144,2019,72,147,11,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699097287126144,548974790126144,2019,72,147,11,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699056477126144,548974802126144,2019,72,147,14,45,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056471126144,548974802126144,2019,72,147,14,90,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056475126144,548974802126144,2019,72,147,14,135,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056473126144,548974802126144,2019,72,147,14,180,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056478126144,548974802126144,2019,72,147,14,225,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056472126144,548974802126144,2019,72,147,14,270,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056476126144,548974802126144,2019,72,147,14,315,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056474126144,548974802126144,2019,72,147,14,360,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699096837126144,548974718126144,2019,72,147,15,45,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096831126144,548974718126144,2019,72,147,15,90,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096835126144,548974718126144,2019,72,147,15,135,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096834126144,548974718126144,2019,72,147,15,180,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096838126144,548974718126144,2019,72,147,15,225,4,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096832126144,548974718126144,2019,72,147,15,270,1,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096836126144,548974718126144,2019,72,147,15,315,3,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699096833126144,548974718126144,2019,72,147,15,360,2,2,2019,1,0.0,0.0,,2019-11-07 14:46:46,,3,2,,2,,,,1
699057534126144,548974843126144,2019,72,147,17,45,4,2,,1,0.0,0.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057528126144,548974843126144,2019,72,147,17,90,1,2,,1,0.0,0.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057532126144,548974843126144,2019,72,147,17,135,3,2,,1,0.0,0.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057530126144,548974843126144,2019,72,147,17,180,2,2,,1,0.0,1.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057535126144,548974843126144,2019,72,147,17,225,4,2,,1,0.0,0.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057529126144,548974843126144,2019,72,147,17,270,1,2,,1,0.0,0.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057533126144,548974843126144,2019,72,147,17,315,3,2,,1,0.0,0.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057531126144,548974843126144,2019,72,147,17,360,2,2,,1,0.0,0.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699056268126144,548974796126144,2019,72,147,24,45,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056262126144,548974796126144,2019,72,147,24,90,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056266126144,548974796126144,2019,72,147,24,135,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056264126144,548974796126144,2019,72,147,24,180,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056269126144,548974796126144,2019,72,147,24,225,4,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056263126144,548974796126144,2019,72,147,24,270,1,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056267126144,548974796126144,2019,72,147,24,315,3,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699056265126144,548974796126144,2019,72,147,24,360,2,2,,1,,,,2019-09-12 07:36:29,,3,,,,,,,1
699057797126144,548974861126144,2019,72,147,26,45,4,2,,1,0.0,2.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057791126144,548974861126144,2019,72,147,26,90,1,2,,1,0.0,1.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057795126144,548974861126144,2019,72,147,26,135,3,2,,1,0.0,1.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057793126144,548974861126144,2019,72,147,26,180,2,2,,1,0.0,2.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057798126144,548974861126144,2019,72,147,26,225,4,2,,1,0.0,1.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057792126144,548974861126144,2019,72,147,26,270,1,2,,1,0.0,1.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057796126144,548974861126144,2019,72,147,26,315,3,2,,1,0.0,1.5,,2019-09-12 07:36:30,,3,1,,1,,,,1
699057794126144,548974861126144,2019,72,147,26,360,2,2,,1,0.0,1.0,,2019-09-12 07:36:30,,3,1,,1,,,,1
699056718126144,548974818126144,2019,72,147,29,45,4,2,,1,0.1,2.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056712126144,548974818126144,2019,72,147,29,90,1,2,,1,0.0,2.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056716126144,548974818126144,2019,72,147,29,135,3,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056714126144,548974818126144,2019,72,147,29,180,2,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056719126144,548974818126144,2019,72,147,29,225,4,2,,1,0.0,0.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056713126144,548974818126144,2019,72,147,29,270,1,2,,1,0.1,0.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056717126144,548974818126144,2019,72,147,29,315,3,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699056715126144,548974818126144,2019,72,147,29,360,2,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055264126144,548974681126144,2019,72,147,37,45,4,2,,1,0.1,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055258126144,548974681126144,2019,72,147,37,90,1,2,,1,0.0,1.0,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055262126144,548974681126144,2019,72,147,37,135,3,2,,1,0.0,1.2,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055260126144,548974681126144,2019,72,147,37,180,2,2,,1,0.1,1.4,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055265126144,548974681126144,2019,72,147,37,225,4,2,,1,0.0,1.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055259126144,548974681126144,2019,72,147,37,270,1,2,,1,0.1,0.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
699055263126144,548974681126144,2019,72,147,37,315,3,2,,1,0.2,0.5,,2019-09-12 07:36:29,,3,1,,1,,,,1
