CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1737521493290487,72,2,1,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521494290487,72,3,1,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521495290487,72,4,1,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521496290487,72,1,2,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521497290487,72,2,2,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521498290487,72,3,2,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737521499290487,72,4,2,29590605020004,1,249604312010854,1,1.0,2024-12-18 10:04:14,
1737522837290487,72,1,1,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522838290487,72,2,1,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522839290487,72,3,1,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522840290487,72,4,1,29590606020004,1,249604431010854,2,1.0,2024-12-18 10:04:46,
1737522841290487,72,1,2,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522842290487,72,2,2,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522843290487,72,3,2,29590606020004,1,249604431010854,1,1.0,2024-12-18 10:04:46,
1737522844290487,72,4,2,29590606020004,1,249604431010854,2,1.0,2024-12-18 10:04:46,
1737522051290487,72,1,1,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522052290487,72,2,1,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522053290487,72,3,1,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522054290487,72,4,1,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522055290487,72,1,2,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522056290487,72,2,2,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522057290487,72,3,2,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522058290487,72,4,2,29590607020004,1,249604354010854,1,1.0,2024-12-18 10:04:24,
1737522018290487,72,1,1,29590608020004,1,249604351010854,1,1.0,2024-12-18 10:04:24,
1737522019290487,72,2,1,29590608020004,2,249604351010854,2,1.0,2024-12-18 10:04:24,
1737522020290487,72,3,1,29590608020004,1,249604351010854,1,1.0,2024-12-18 10:04:24,
1737522021290487,72,4,1,29590608020004,1,249604351010854,1,0.4281,2024-12-18 10:04:24,
1737522022290487,72,4,1,29590608020004,2,249604351010854,2,0.5719,2024-12-18 10:04:24,
1737522023290487,72,1,2,29590608020004,1,249604351010854,1,1.0,2024-12-18 10:04:24,
1737522024290487,72,2,2,29590608020004,2,249604351010854,2,1.0,2024-12-18 10:04:24,
1737522025290487,72,3,2,29590608020004,1,249604351010854,1,1.0,2024-12-18 10:04:24,
1737522026290487,72,4,2,29590608020004,1,249604351010854,1,1.0,2024-12-18 10:04:24,
1737522608290487,72,1,1,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522609290487,72,2,1,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522610290487,72,3,1,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522611290487,72,4,1,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522612290487,72,1,2,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522613290487,72,2,2,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522614290487,72,3,2,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737522615290487,72,4,2,29590609020004,1,249604413010854,1,1.0,2024-12-18 10:04:41,
1737521388290487,72,1,1,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521389290487,72,2,1,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521390290487,72,3,1,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521391290487,72,4,1,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521392290487,72,1,2,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521393290487,72,2,2,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521394290487,72,3,2,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521395290487,72,4,2,29590610020004,1,249604303010854,1,1.0,2024-12-18 10:04:14,
1737521776290487,72,1,1,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521777290487,72,2,1,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521778290487,72,3,1,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521779290487,72,4,1,29590611020004,2,249604330010854,2,1.0,2024-12-18 10:04:19,
1737521780290487,72,1,2,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521781290487,72,2,2,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521782290487,72,3,2,29590611020004,1,249604330010854,1,1.0,2024-12-18 10:04:19,
1737521783290487,72,4,2,29590611020004,2,249604330010854,2,1.0,2024-12-18 10:04:19,
1737521686290487,72,1,1,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521687290487,72,2,1,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521688290487,72,3,1,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521689290487,72,4,1,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521690290487,72,1,2,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521691290487,72,2,2,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521692290487,72,3,2,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521693290487,72,4,2,29590612020004,1,249604324010854,1,1.0,2024-12-18 10:04:17,
1737521768290487,72,1,1,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521769290487,72,2,1,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521770290487,72,3,1,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521771290487,72,4,1,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521772290487,72,1,2,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521773290487,72,2,2,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521774290487,72,3,2,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737521775290487,72,4,2,29590613020004,1,249604329010854,1,1.0,2024-12-18 10:04:19,
1737522035290487,72,1,1,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522036290487,72,2,1,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522037290487,72,3,1,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522038290487,72,4,1,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737536326290487,72,4,2,219013488020004,1,249604646010854,1,1.0,2024-12-18 10:17:01,
1737536303290487,72,1,1,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536304290487,72,2,1,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536305290487,72,3,1,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536306290487,72,4,1,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536307290487,72,1,2,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536308290487,72,2,2,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536309290487,72,3,2,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737536310290487,72,4,2,219013489020004,1,249604644010854,1,1.0,2024-12-18 10:17:01,
1737537128290487,72,1,1,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537129290487,72,2,1,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537130290487,72,3,1,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537131290487,72,4,1,219013490020004,1,249605179010854,1,0.3221,2024-12-18 10:17:05,
1737537132290487,72,4,1,219013490020004,2,249605179010854,2,0.4063,2024-12-18 10:17:05,
1737537133290487,72,4,1,219013490020004,1,249605179010854,3,0.2716,2024-12-18 10:17:05,
1737537134290487,72,1,2,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537135290487,72,2,2,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537136290487,72,3,2,219013490020004,1,249605179010854,1,1.0,2024-12-18 10:17:05,
1737537137290487,72,4,2,219013490020004,1,249605179010854,2,1.0,2024-12-18 10:17:05,
1737536271290487,72,1,1,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536272290487,72,2,1,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536273290487,72,3,1,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536274290487,72,4,1,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536275290487,72,1,2,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536276290487,72,2,2,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536277290487,72,3,2,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536278290487,72,4,2,219013491020004,1,249604640010854,1,1.0,2024-12-18 10:17:01,
1737536247290487,72,1,1,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536248290487,72,2,1,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536249290487,72,3,1,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536250290487,72,4,1,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536251290487,72,1,2,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536252290487,72,2,2,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536253290487,72,3,2,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536254290487,72,4,2,219013492020004,1,249604637010854,1,1.0,2024-12-18 10:17:01,
1737536239290487,72,1,1,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536240290487,72,2,1,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536241290487,72,3,1,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536242290487,72,4,1,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536243290487,72,1,2,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536244290487,72,2,2,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536245290487,72,3,2,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737536246290487,72,4,2,219013493020004,1,249604636010854,1,1.0,2024-12-18 10:17:01,
1737535543290487,72,1,1,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535544290487,72,2,1,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535545290487,72,3,1,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535546290487,72,4,1,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535547290487,72,1,2,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535548290487,72,2,2,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535549290487,72,3,2,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737535550290487,72,4,2,219013494020004,1,249604549010854,1,1.0,2024-12-18 10:17:01,
1737536191290487,72,1,1,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536192290487,72,2,1,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536193290487,72,3,1,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536194290487,72,4,1,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536195290487,72,1,2,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536196290487,72,2,2,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536197290487,72,3,2,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536198290487,72,4,2,219013495020004,1,249604630010854,1,1.0,2024-12-18 10:17:01,
1737536183290487,72,1,1,219013496020004,1,249604629010854,1,1.0,2024-12-18 10:17:01,
1737536184290487,72,2,1,219013496020004,1,249604629010854,1,1.0,2024-12-18 10:17:01,
1737522039290487,72,1,2,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522040290487,72,2,2,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522041290487,72,3,2,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737522042290487,72,4,2,29590614020004,1,254320331010854,1,1.0,2024-12-18 10:04:24,
1737521412290487,72,1,1,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521413290487,72,2,1,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521414290487,72,3,1,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521415290487,72,4,1,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521416290487,72,1,2,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521417290487,72,2,2,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521418290487,72,3,2,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737521419290487,72,4,2,29590615020004,1,254320173010854,1,1.0,2024-12-18 10:04:14,
1737522059290487,72,1,1,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522060290487,72,2,1,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522061290487,72,3,1,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522062290487,72,4,1,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522063290487,72,1,2,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522064290487,72,2,2,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522065290487,72,3,2,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522066290487,72,4,2,29590616020004,1,254320332010854,1,1.0,2024-12-18 10:04:24,
1737522067290487,72,1,1,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522068290487,72,2,1,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522069290487,72,3,1,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522070290487,72,4,1,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522071290487,72,1,2,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522072290487,72,2,2,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522073290487,72,3,2,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522074290487,72,4,2,29590617020004,1,254320333010854,1,1.0,2024-12-18 10:04:24,
1737522797290487,72,1,1,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522798290487,72,2,1,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522799290487,72,3,1,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522800290487,72,4,1,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522801290487,72,1,2,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522802290487,72,2,2,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522803290487,72,3,2,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522804290487,72,4,2,29590618020004,1,254320388010854,1,1.0,2024-12-18 10:04:46,
1737522805290487,72,1,1,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522806290487,72,2,1,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522807290487,72,3,1,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522808290487,72,4,1,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522809290487,72,1,2,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522810290487,72,2,2,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522811290487,72,3,2,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737522812290487,72,4,2,29590619020004,1,254320352010854,1,1.0,2024-12-18 10:04:46,
1737521420290487,72,1,1,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521421290487,72,2,1,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521422290487,72,3,1,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521423290487,72,4,1,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521424290487,72,1,2,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521425290487,72,2,2,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521426290487,72,3,2,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737521427290487,72,4,2,29590620020004,1,254320325010854,1,1.0,2024-12-18 10:04:14,
1737522075290487,72,1,1,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522076290487,72,2,1,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522077290487,72,3,1,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522078290487,72,4,1,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522079290487,72,1,2,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522080290487,72,2,2,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522081290487,72,3,2,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522082290487,72,4,2,29590621020004,1,254320361010854,1,1.0,2024-12-18 10:04:24,
1737522478290487,72,1,1,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522479290487,72,2,1,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522480290487,72,3,1,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522481290487,72,4,1,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522482290487,72,1,2,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522483290487,72,2,2,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522484290487,72,3,2,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737522485290487,72,4,2,29590622020004,1,254320384010854,1,1.0,2024-12-18 10:04:38,
1737521622290487,72,1,1,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737521623290487,72,2,1,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737521624290487,72,3,1,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737521625290487,72,4,1,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737521626290487,72,1,2,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737521627290487,72,2,2,29590623020004,1,254320149010854,1,1.0,2024-12-18 10:04:17,
1737533830290487,72,4,2,197190586020004,1,249605160010854,1,1.0,2024-12-18 10:11:31,
1737531460290487,72,1,1,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531461290487,72,2,1,197190587020004,1,249605114010854,1,0.5788,2024-12-18 10:11:08,
1737531462290487,72,2,1,197190587020004,2,249605114010854,2,0.4212,2024-12-18 10:11:08,
1737531463290487,72,3,1,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531464290487,72,4,1,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531465290487,72,1,2,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531466290487,72,2,2,197190587020004,2,249605114010854,2,1.0,2024-12-18 10:11:08,
1737531467290487,72,3,2,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531468290487,72,4,2,197190587020004,1,249605114010854,1,1.0,2024-12-18 10:11:08,
1737531162290487,72,1,1,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531163290487,72,2,1,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531164290487,72,3,1,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531165290487,72,4,1,197190588020004,2,249604461010854,2,1.0,2024-12-18 10:11:03,
1737531166290487,72,1,2,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531167290487,72,2,2,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531168290487,72,3,2,197190588020004,1,249604461010854,1,1.0,2024-12-18 10:11:03,
1737531169290487,72,4,2,197190588020004,2,249604461010854,2,1.0,2024-12-18 10:11:03,
1737533831290487,72,1,1,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533832290487,72,2,1,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533833290487,72,3,1,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533834290487,72,4,1,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533835290487,72,1,2,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533836290487,72,2,2,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533837290487,72,3,2,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533838290487,72,4,2,197190589020004,1,249605161010854,1,1.0,2024-12-18 10:11:31,
1737533839290487,72,1,1,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533840290487,72,2,1,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533841290487,72,3,1,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533842290487,72,4,1,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533843290487,72,1,2,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533844290487,72,2,2,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533845290487,72,3,2,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737533846290487,72,4,2,197190590020004,1,249604529010854,1,1.0,2024-12-18 10:11:31,
1737531088290487,72,1,1,197190591020004,1,249604454010854,1,1.0,2024-12-18 10:11:00,
1737531089290487,72,2,1,197190591020004,2,249604454010854,3,1.0,2024-12-18 10:11:00,
1737531090290487,72,3,1,197190591020004,1,249604454010854,2,1.0,2024-12-18 10:11:00,
1737531091290487,72,4,1,197190591020004,1,249604454010854,1,1.0,2024-12-18 10:11:00,
1737531092290487,72,1,2,197190591020004,1,249604454010854,1,1.0,2024-12-18 10:11:00,
1737531093290487,72,2,2,197190591020004,2,249604454010854,3,1.0,2024-12-18 10:11:00,
1737531094290487,72,3,2,197190591020004,1,249604454010854,2,1.0,2024-12-18 10:11:00,
1737531095290487,72,4,2,197190591020004,1,249604454010854,1,1.0,2024-12-18 10:11:00,
1737533868290487,72,1,1,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533869290487,72,2,1,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533870290487,72,3,1,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533871290487,72,4,1,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533872290487,72,1,2,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533873290487,72,2,2,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533874290487,72,3,2,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737533875290487,72,4,2,197190592020004,1,249604532010854,1,1.0,2024-12-18 10:11:36,
1737531477290487,72,1,1,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531478290487,72,2,1,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531479290487,72,3,1,197190593020004,2,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531480290487,72,4,1,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531481290487,72,1,2,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531482290487,72,2,2,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531483290487,72,3,2,197190593020004,2,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531484290487,72,4,2,197190593020004,1,249604474010854,1,1.0,2024-12-18 10:11:08,
1737531622290487,72,1,1,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531623290487,72,2,1,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531624290487,72,3,1,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531625290487,72,4,1,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531626290487,72,1,2,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531627290487,72,2,2,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531628290487,72,3,2,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531629290487,72,4,2,197190594020004,1,249604481010854,1,1.0,2024-12-18 10:11:10,
1737531307290487,72,1,1,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531308290487,72,2,1,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531309290487,72,3,1,197190595020004,2,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531310290487,72,4,1,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531311290487,72,1,2,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531312290487,72,2,2,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531313290487,72,3,2,197190595020004,2,249605110010854,1,1.0,2024-12-18 10:11:05,
1737531314290487,72,4,2,197190595020004,1,249605110010854,1,1.0,2024-12-18 10:11:05,
1737533462290487,72,1,1,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533463290487,72,2,1,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533464290487,72,3,1,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533465290487,72,4,1,197190596020004,1,249605141010854,2,1.0,2024-12-18 10:11:20,
1737533466290487,72,1,2,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533467290487,72,2,2,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533468290487,72,3,2,197190596020004,1,249605141010854,1,1.0,2024-12-18 10:11:20,
1737533469290487,72,4,2,197190596020004,1,249605141010854,2,1.0,2024-12-18 10:11:20,
1737536185290487,72,3,1,219013496020004,1,249604629010854,1,1.0,2024-12-18 10:17:01,
1737536186290487,72,4,1,219013496020004,1,249604629010854,1,1.0,2024-12-18 10:17:01,
