TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,THRESHOLD_TYPE,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
1643040719290487,,1237728693290487,72,SUBPLOT,,7980,1,5.0,31,31,35,,1,0,,,,,3,,,0,,63.9833,,,,,,,,,1.312647,,,,1.312647,,,,1.312647,,,,,,,,,,,,,,,,,,,2.730358,87.461044,16.183262,42.331145,7.832699,,,2025-01-16 07:46:42,
1643040814290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,16,16,10,,1,,,,,,2,4.9,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2025-01-16 07:46:43,
1643040815290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,16,16,15,,1,,,,,,2,6.5,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2025-01-16 07:46:43,
1643040816290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,16,16,30,,1,,,,,,2,7.5,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2025-01-16 07:46:43,
1643040817290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,15,15,15,,1,,,,,,2,7.0,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,0.979396,0.189628,,,2025-01-16 07:46:43,
1643040820290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,16,16,35,,1,,,,,,2,,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,1.041324,0.189628,,,2025-01-16 07:46:43,
1643040821290487,,1237728694290487,72,MICROPLOT,,7813,1,1.0,15,15,30,,1,,,,,,2,,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,0.979396,0.189628,,,2025-01-16 07:46:43,
1643040833290487,,1237728694290487,72,MICROPLOT,,8047,1,1.0,13,13,40,,1,,,,,,2,,,0,,151.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.7998,0.399217,0.854905,0.189628,,,2025-01-16 07:46:43,
1643040784290487,,1237728694290487,72,SUBPLOT,,8701,1,5.0,25,25,45,,1,0,,,,,3,6.1,,0,,151.1695,,,,,,,,,1.138481,,,,1.138481,,,,1.138481,,,,,,,,,,,,,,,,,,,2.730358,71.295818,14.036017,36.004388,7.088189,,,2025-01-16 07:46:43,
1643040797290487,,1237728694290487,72,SUBPLOT,,6443,1,5.0,32,32,20,,1,0,,,,,3,,,0,,151.1695,,,,,,,,,1.250866,,,,1.250866,,,,1.250866,,,,,,,,,,,,,,,,,,,2.730358,90.139165,15.421581,42.816103,7.325251,,,2025-01-16 07:46:43,
1643040798290487,,1237728694290487,72,SUBPLOT,,6443,1,5.0,38,38,20,,1,0,,,,,3,,,0,,151.1695,,,,,,,,,1.432253,,,,1.432253,,,,1.432253,,,,,,,,,,,,,,,,,,,2.730358,106.124453,17.657851,50.409115,8.387479,,,2025-01-16 07:46:43,
1643040813290487,,1237728694290487,72,SUBPLOT,,7290,1,5.0,27,27,40,,1,0,,,,,3,,,0,,151.1695,,,,,,,,,1.018375,,,,1.018375,,,,1.018375,,,,,,,,,,,,,,,,,,,2.730358,76.703755,12.555264,37.354729,6.114413,,,2025-01-16 07:46:43,
1643040831290487,,1237728694290487,72,SUBPLOT,,6443,1,5.0,50,50,25,,1,0,,,,,3,,,0,,151.1695,,,,,,,,,1.778014,,,,1.778014,,,,1.778014,,,,,,,,,,,,,,,,,,,2.730358,137.734442,21.920643,65.42386,10.412305,,,2025-01-16 07:46:43,
1643040871290487,,1237728695290487,72,MICROPLOT,,6684,1,1.0,16,16,10,,1,,,,,,2,,,0,,85.6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.19226,0.399217,0.995286,0.181245,,,2025-01-16 07:46:44,
1643040873290487,,1237728695290487,72,MICROPLOT,,6684,1,1.0,18,18,15,,1,,,,,,2,,,0,,85.6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.451811,0.399217,1.113122,0.181245,,,2025-01-16 07:46:44,
1643040876290487,,1237728695290487,72,MICROPLOT,,6684,1,1.0,22,22,20,,1,,,,,,2,,,0,,85.6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.966741,0.399217,1.3469,0.181245,,,2025-01-16 07:46:44,
1643040892290487,,1237728695290487,72,MICROPLOT,,7813,1,1.0,19,19,20,,1,,,,,,2,,,0,,85.6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.581035,0.399217,1.225992,0.189628,,,2025-01-16 07:46:44,
1643040870290487,,1237728695290487,72,SUBPLOT,,8558,1,5.0,40,13,5,,1,0,,,,,3,,,0,,85.6741,,,,,,,,,2.134734,,,,2.06852,,,,2.06852,,,,,,,,,,,,,,,,,,,0.064186,111.42382,25.502206,52.926315,12.113548,,,2025-01-16 07:46:44,
1643040897290487,,1237728695290487,72,SUBPLOT,,6443,1,5.0,28,28,15,,1,0,,,,,3,,,0,,85.6741,,,,,,,,,1.125939,,,,1.125939,,,,1.125939,,,,,,,,,,,,,,,,,,,2.730358,79.400124,13.88139,37.715059,6.59366,,,2025-01-16 07:46:44,
1212393770290487,,807231983290487,72,SUBPLOT,,986,1,5.0,36,36,35,,1,0,,,,,3,,,0,,77.8818,,,,,,,,,2.326556,,,,2.326556,,,,2.326556,,,,,,,,,,,,,,,,,,,2.730358,137.591378,28.683465,65.355905,13.624646,,,2024-12-18 10:48:10,
1212393775290487,,807231983290487,72,MICROPLOT,,989,1,1.0,20,20,25,,1,,,,,,2,,,0,,77.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,8.413699,0.399217,3.592649,0.170466,,,2024-12-18 10:48:10,
1212393777290487,,807231983290487,72,MICROPLOT,,989,1,1.0,14,14,15,,1,,,,,,2,,,0,,77.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.200652,0.399217,2.647678,0.170466,,,2024-12-18 10:48:10,
1212393769290487,,807231983290487,72,SUBPLOT,,986,1,5.0,26,26,35,,1,0,,,,,3,,,0,,77.8818,,,,,,,,,1.510584,,,,1.510584,,,,1.510584,,,,,,,,,,,,,,,,,,,2.730358,137.591378,18.623572,65.355905,8.846197,,,2024-12-18 10:48:10,
1212393771290487,,807231983290487,72,SUBPLOT,,986,1,5.0,30,30,25,,1,0,,,,,3,,,0,,77.8818,,,,,,,,,1.836973,,,,1.836973,,,,1.836973,,,,,,,,,,,,,,,,,,,2.730358,137.591378,22.647532,65.355905,10.757578,,,2024-12-18 10:48:10,
1212393781290487,,807231983290487,72,SUBPLOT,,986,1,5.0,32,32,35,,1,0,,,,,3,3.8,,0,,77.8818,,,,,,,,,2.000167,,,,2.000167,,,,2.000167,,,,,,,,,,,,,,,,,,,2.730358,137.591378,24.659506,65.355905,11.713265,,,2024-12-18 10:48:10,
1212393784290487,,807231983290487,72,SUBPLOT,,8787,1,5.0,25,25,25,,1,0,,,,,3,5.8,,0,,77.8818,,,,,,,,,1.428987,,,,1.428987,,,,1.428987,,,,,,,,,,,,,,,,,,,2.730358,125.477012,17.617585,59.601581,8.368353,,,2024-12-18 10:48:10,
1212393785290487,,807231983290487,72,SUBPLOT,,8787,1,5.0,25,25,25,,1,0,,,,,3,,,0,,77.8818,,,,,,,,,1.428987,,,,1.428987,,,,1.428987,,,,,,,,,,,,,,,,,,,2.730358,125.477012,17.617585,59.601581,8.368353,,,2024-12-18 10:48:10,
1212393801290487,,807231983290487,72,SUBPLOT,,8787,1,5.0,28,28,25,,1,0,,,,,3,6.0,,0,,77.8818,,,,,,,,,1.673779,,,,1.673779,,,,1.673779,,,,,,,,,,,,,,,,,,,2.730358,138.029927,20.635558,65.564215,9.80189,,,2024-12-18 10:48:10,
1212393885290487,,807231984290487,72,MICROPLOT,,7317,1,1.0,12,12,50,,1,,,,,,2,,,0,,65.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.510626,0.399217,2.142547,0.189628,,,2024-12-18 10:47:51,
249715922010854,,249604528010854,72,SUBPLOT,,8644,1,5.0,46,46,15,,1,0,,,,,3,,,0,,237.1194,,,,,,,,,2.01958,,,,2.01958,,,,2.01958,,,,,,,,,,,,,,,,,,,2.730358,166.096173,24.898843,78.895682,11.82695,,,2024-12-18 09:44:59,
249715924010854,,249604528010854,72,SUBPLOT,,8644,1,5.0,46,46,15,,1,0,,,,,3,4.9,,0,,237.1194,,,,,,,,,2.01958,,,,2.01958,,,,2.01958,,,,,,,,,,,,,,,,,,,2.730358,166.096173,24.898843,78.895682,11.82695,,,2024-12-18 09:44:59,
249715958010854,,249604528010854,72,SUBPLOT,,8644,1,5.0,51,51,20,,1,0,,,,,3,,,0,,237.1194,,,,,,,,,2.20925,,,,2.20925,,,,2.20925,,,,,,,,,,,,,,,,,,,2.730358,180.056645,27.237232,85.526906,12.937685,,,2024-12-18 09:44:59,
249715959010854,,249604528010854,72,SUBPLOT,,8644,1,5.0,56,56,10,,1,0,,,,,3,,,0,,237.1194,,,,,,,,,2.396512,,,,2.396512,,,,2.396512,,,,,,,,,,,,,,,,,,,2.730358,193.721579,29.545933,92.01775,14.034318,,,2024-12-18 09:44:59,
249715809010854,,249604525010854,72,MICROPLOT,,8644,1,1.0,13,13,10,,1,,,,,,3,,,0,,228.0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.7998,0.399217,0.854905,0.189628,,,2024-12-18 09:44:56,
311807748489998,,219013689020004,72,SUBPLOT,,7565,1,5.0,31,31,20,,1,0,,,,,3,,,0,,36.962,,,,,,,,,1.91857,,,,1.91857,,,,1.91857,,,,,,,,,,,,,,,,,,,2.730358,150.37082,23.653519,71.42614,11.235421,,,2024-12-18 10:16:40,
311807705489998,,219013558020004,72,MICROPLOT,,859,1,1.0,11,11,25,,1,,,,,,2,5.0,,0,,24.6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 10:16:32,
312735378489998,,219013688020004,72,MICROPLOT,,859,1,1.0,16,16,40,,1,,,,,,2,4.3,,0,,38.8945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.74583,0.399217,2.729269,0.189628,,,2024-12-18 10:16:32,
311807759489998,,219013689020004,72,MICROPLOT,,7565,1,1.0,17,17,30,,1,,,,,,2,,,0,,36.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.046504,0.399217,2.872089,0.189628,,,2024-12-18 10:16:40,
311807804489998,,219013690020004,72,MICROPLOT,,6407,1,1.0,21,21,15,,1,,,,,,2,,,0,,31.1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,7.25481,0.399217,3.446035,0.189628,,,2024-12-18 10:16:40,
311807752489998,249720118010854,219013689020004,72,SUBPLOT,,8208,1,5.0,36,36,25,,1,0,,,,,3,,,0,,36.962,,,,,,,,,2.326556,,,,2.326556,,,,2.326556,,,,,,,,,,,,,,,,,,,2.730358,170.53003,28.683465,81.001764,13.624646,,,2024-12-18 10:16:40,
311807796489998,,219013690020004,72,MICROPLOT,,6407,1,1.0,18,18,55,,1,,,,,,2,,,0,,31.1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.430789,0.399217,3.054625,0.189628,,,2024-12-18 10:16:40,
311807797489998,,219013690020004,72,MICROPLOT,,6443,1,1.0,12,12,5,,1,,,,,,2,,,0,,31.1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:16:40,
311807813489998,,219013690020004,72,MICROPLOT,,8932,1,1.0,12,12,30,,1,,,,,,2,,,0,,31.1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:16:40,
311807812489998,,219013690020004,72,SUBPLOT,,7285,1,5.0,30,30,25,,1,0,,,,,3,,,0,,31.1649,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,56.475417,7.466056,,,2024-12-18 10:16:40,
311807815489998,,219013690020004,72,SUBPLOT,,854,1,5.0,23,23,10,,1,0,,,,,3,,,0,,31.1649,,,,,,,,,1.006524,,,,1.006524,,,,1.006524,,,,,,,,,,,,,,,,,,,2.730358,96.585521,12.409156,42.497629,5.460029,,,2024-12-18 10:16:40,
311807627489998,,219013692020004,72,MICROPLOT,,7061,1,1.0,19,19,20,,1,,,,,,2,,,0,,33.9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.639648,0.399217,3.153833,0.189628,,,2024-12-18 10:16:41,
311807635489998,,219013692020004,72,MICROPLOT,,7021,1,1.0,11,11,45,,1,,,,,,2,,,0,,33.9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 10:16:41,
311807626489998,,219013692020004,72,SUBPLOT,,7565,1,5.0,26,26,20,,1,0,,,,,3,,,0,,33.9027,,,,,,,,,1.510584,,,,1.510584,,,,1.510584,,,,,,,,,,,,,,,,,,,2.730358,129.686568,18.623572,61.60112,8.846197,,,2024-12-18 10:16:41,
311807633489998,,219013692020004,72,SUBPLOT,,8932,1,5.0,31,31,35,,1,0,,,,,3,6.0,,0,,33.9027,,,,,,,,,1.91857,,,,1.91857,,,,1.91857,,,,,,,,,,,,,,,,,,,2.730358,150.37082,23.653519,71.42614,11.235421,,,2024-12-18 10:16:41,
311807642489998,,219013692020004,72,SUBPLOT,,7565,1,5.0,21,21,20,,1,0,,,,,3,,,0,,33.9027,,,,,,,,,1.102598,,,,1.102598,,,,1.102598,,,,,,,,,,,,,,,,,,,2.730358,108.357082,13.593626,51.469614,6.456972,,,2024-12-18 10:16:41,
311807643489998,,219013692020004,72,SUBPLOT,,8344,1,5.0,25,25,20,,1,0,,,,,3,,,0,,33.9027,,,,,,,,,1.428987,,,,1.428987,,,,1.428987,,,,,,,,,,,,,,,,,,,2.730358,125.477012,17.617585,59.601581,8.368353,,,2024-12-18 10:16:41,
311807852489998,,219013693020004,72,MICROPLOT,,873,1,1.0,17,17,30,,1,,,,,,2,,,0,,56.5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:16:41,
311807859489998,,219013693020004,72,MICROPLOT,,6410,1,1.0,14,14,30,,1,,,,,,2,,,0,,56.5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:16:41,
311807869489998,,219013693020004,72,MICROPLOT,,873,1,1.0,12,12,30,,1,,,,,,2,5.8,,0,,56.5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:16:41,
311807849489998,,219013693020004,72,SUBPLOT,,7590,1,5.0,30,30,15,,1,0,,,,,3,,,0,,56.5077,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,56.475417,7.466056,,,2024-12-18 10:16:41,
311807851489998,249719998010854,219013693020004,72,SUBPLOT,,7298,1,5.0,28,28,40,,1,0,,,,,3,5.9,,0,,56.5077,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,47.312913,6.208566,,,2024-12-18 10:16:41,
311807929489998,,219013694020004,72,MICROPLOT,,7285,1,1.0,20,20,30,,1,,,,,,2,,,0,,79.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.983176,0.399217,3.317009,0.189628,,,2024-12-18 10:16:40,
311807930489998,,219013694020004,72,MICROPLOT,,7717,1,1.0,22,22,45,,1,,,,,,2,,,0,,79.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,7.523638,0.399217,3.573728,0.189628,,,2024-12-18 10:16:40,
311807906489998,254353333010854,219013694020004,72,SUBPLOT,,859,1,5.0,40,40,25,,1,0,,,,,3,,,0,,79.3462,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,148.896818,20.302264,70.725989,9.643575,,,2024-12-18 10:16:40,
311807911489998,,219013694020004,72,SUBPLOT,,859,1,5.0,35,35,20,,1,0,,,,,3,,,0,,79.3462,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,134.130516,18.02828,63.711995,8.563433,,,2024-12-18 10:16:40,
311807923489998,249719713010854,219013694020004,72,SUBPLOT,,303,1,5.0,36,36,20,,2,0,,,,,3,,1,0,,79.3462,1.499408,,1.499408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.192973,137.11869,18.51391,65.131378,8.794107,,,2024-12-18 10:16:40,
311807936489998,,219013694020004,72,SUBPLOT,,854,1,5.0,30,30,20,,1,0,,,,,3,,,0,,79.3462,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,52.31407,6.915926,,,2024-12-18 10:16:40,
311808122489998,,219013696020004,72,MICROPLOT,,852,1,1.0,14,14,20,,1,,,,,,2,3.3,,0,,195.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:16:42,
311808141489998,,219013696020004,72,MICROPLOT,,7084,1,1.0,17,17,15,,1,,,,,,2,,,0,,195.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.149626,0.399217,2.921072,0.189628,,,2024-12-18 10:16:42,
311808079489998,,219013696020004,72,SUBPLOT,,854,1,5.0,21,21,20,,1,0,,,,,3,,,0,,195.756,,,,,,,,,0.928275,,,,0.928275,,,,0.928275,,,,,,,,,,,,,,,,,,,2.730358,89.951998,11.444446,39.578879,5.035556,,,2024-12-18 10:16:42,
311807587489998,249719694010854,219013543020004,72,SUBPLOT,,854,1,5.0,18,18,30,,1,0,,,,,3,6.8,,0,,54.1875,,,,,,,,,2.181643,,,,2.181643,,,,2.181643,,,,,,,,,,,,,,,,,,,2.730358,95.177061,26.896873,41.877907,11.834624,,,2024-12-18 10:16:32,
311808121489998,,219013696020004,72,SUBPLOT,,7061,1,5.0,35,35,30,,1,0,,,,,3,,,0,,195.756,,,,,,,,,1.462299,,,,1.462299,,,,1.462299,,,,,,,,,,,,,,,,,,,2.730358,134.130516,18.02828,63.711995,8.563433,,,2024-12-18 10:16:42,
311808140489998,,219013696020004,72,SUBPLOT,,8483,1,5.0,28,28,25,,1,0,,,,,3,,,0,,195.756,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,53.508652,7.021592,,,2024-12-18 10:16:42,
489757028126144,,385662862489998,72,MICROPLOT,,940,1,1.0,15,15,45,,1,,,,,,2,,,0,,94.7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.637513,0.18883,,,2024-12-18 10:22:47,
489756874126144,,385662860489998,72,SUBPLOT,,7822,1,5.0,40,40,10,,1,0,,,,,3,,,0,,73.22,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,111.42382,20.302264,52.926315,9.643575,,,2024-12-18 10:22:37,
489756982126144,,385662862489998,72,MICROPLOT,,940,1,1.0,13,13,35,,1,,,,,,2,,,0,,94.7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.35823,0.18883,,,2024-12-18 10:22:47,
489757024126144,,385662862489998,72,MICROPLOT,,7946,1,1.0,21,21,20,,1,,,,,,2,7.0,,0,,94.7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,7.25481,0.399217,3.446035,0.189628,,,2024-12-18 10:22:47,
489757029126144,,385662862489998,72,MICROPLOT,,940,1,1.0,15,15,20,,1,,,,,,2,,,0,,94.7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.637513,0.18883,,,2024-12-18 10:22:47,
489756978126144,311812390489998,385662862489998,72,SUBPLOT,,940,1,5.0,20,20,15,,1,50,,,,,3,3.7,,0,,94.7725,,,,,,,,,0.888846,,,,0.888846,,,,0.444423,,,,,,,,,,,,,,,,,,,2.730358,66.669706,8.437919,31.534771,3.991136,,,2024-12-18 10:22:47,
489757015126144,,385662862489998,72,SUBPLOT,,8177,1,5.0,28,28,45,,1,0,,,,,3,,,0,,94.7725,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,53.508652,7.021592,,,2024-12-18 10:22:47,
489757101126144,,385662863489998,72,SUBPLOT,,8311,1,5.0,10,10,40,,1,0,,,,,3,,,0,,173.8535,,,,,,,,,0.479763,,,,0.479763,,,,0.479763,,,,,,,,,,,,,,,,,,,2.730358,65.05224,5.914865,30.899814,2.809561,,,2024-12-18 10:22:22,
489757102126144,,385662863489998,72,SUBPLOT,,6443,1,5.0,35,35,15,,1,0,,,,,3,,,0,,173.8535,,,,,,,,,1.342385,,,,1.342385,,,,1.342385,,,,,,,,,,,,,,,,,,,2.730358,98.148958,16.549893,46.620755,7.861199,,,2024-12-18 10:22:22,
489757135126144,311812555489998,385662863489998,72,SUBPLOT,,6403,1,5.0,45,45,25,,1,0,,,,,3,,,0,,173.8535,,,,,,,,,1.828657,,,,1.828657,,,,1.828657,,,,,,,,,,,,,,,,,,,2.730358,124.615751,22.545006,59.192482,10.708878,,,2024-12-18 10:22:22,
489757136126144,311812556489998,385662863489998,72,SUBPLOT,,6403,1,5.0,45,45,55,,1,0,,,,,3,,,0,,173.8535,,,,,,,,,1.828657,,,,1.828657,,,,1.828657,,,,,,,,,,,,,,,,,,,2.730358,124.615751,22.545006,59.192482,10.708878,,,2024-12-18 10:22:22,
489757188126144,,385662864489998,72,SUBPLOT,,7891,1,5.0,41,41,35,,1,0,,,,,3,,,0,,234.7009,,,,,,,,,1.683319,,,,1.683319,,,,1.683319,,,,,,,,,,,,,,,,,,,2.730358,114.068496,20.753174,54.182536,9.857758,,,2024-12-18 10:22:38,
489757243126144,,385662865489998,72,SUBPLOT,,8931,1,5.0,32,32,25,,1,0,,,,,3,6.0,,0,,77.3957,,,,,,,,,1.35025,,,,1.35025,,,,1.35025,,,,,,,,,,,,,,,,,,,2.730358,125.051303,16.646859,59.399369,7.907258,,,2024-12-18 10:22:39,
489757258126144,,385662865489998,72,SUBPLOT,,6129,1,5.0,28,28,20,,1,0,,,,,3,,,0,,77.3957,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,53.508652,7.021592,,,2024-12-18 10:22:39,
489757259126144,,385662865489998,72,SUBPLOT,,7565,1,5.0,30,30,5,,1,0,,,,,3,,,0,,77.3957,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,56.475417,7.466056,,,2024-12-18 10:22:39,
489757363126144,,385662867489998,72,MICROPLOT,,7317,1,1.0,9,9,45,,1,,,,,,2,3.2,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.540959,0.399217,1.681956,0.189628,,,2024-12-18 10:22:23,
489757364126144,,385662867489998,72,MICROPLOT,,7306,1,1.0,13,13,15,,1,,,,,,2,,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.824847,0.399217,2.291802,0.189628,,,2024-12-18 10:22:23,
489757365126144,,385662867489998,72,MICROPLOT,,7084,1,1.0,14,14,15,,1,,,,,,2,6.8,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 10:22:23,
489757366126144,,385662867489998,72,MICROPLOT,,852,1,1.0,12,12,15,,1,,,,,,2,,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.510626,0.399217,2.142547,0.189628,,,2024-12-18 10:22:23,
489757380126144,,385662867489998,72,MICROPLOT,,8793,1,1.0,15,15,20,,1,,,,,,2,,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 10:22:23,
489757398126144,,385662867489998,72,MICROPLOT,,7317,1,1.0,10,10,15,,1,,,,,,2,,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.869176,0.399217,1.837859,0.189628,,,2024-12-18 10:22:23,
489757399126144,,385662867489998,72,MICROPLOT,,7317,1,1.0,12,12,20,,1,,,,,,2,,,0,,51.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.510626,0.399217,2.142547,0.189628,,,2024-12-18 10:22:23,
489757379126144,,385662867489998,72,SUBPLOT,,6284,1,5.0,30,30,25,,1,0,,,,,3,,,0,,51.8999,,,,,,,,,2.451448,,,,2.451448,,,,2.451448,,,,,,,,,,,,,,,,,,,2.730358,205.385479,30.223224,97.558103,14.356031,,,2024-12-18 10:22:23,
489756873126144,,385662860489998,72,SUBPLOT,,7822,1,5.0,40,40,15,,1,0,,,,,3,,,0,,73.22,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,111.42382,20.302264,52.926315,9.643575,,,2024-12-18 10:22:37,
